 254687 -                 2005 MS16  16.98  0.775    1.69  0.10   - -                  5.2666     - -.99 0.38 2  -     - - - Y
 254775 -                 2005 QZ41  16.08  0.455    3.39  0.057  - -                  6.0783     - -.99 0.59 2  -     - - - Y
 254776 -                 2005 QD43  16.4   0.000    2.92  0.057  - -                 10.5756     - -.99 0.51 2  -     - - - Y
 255093 -                 2005 UW48  16.09  1.000    2.15  0.14   - -                  3.1583     - -.99 0.41 2  -     - - - Y
 255094 -                 2005 UM49  16.06  0.430    3.42  0.057  - -                  8.1853     - -.99 0.45 2  -     - - - Y
 255129 -                 2005 UC130 16.8   0.15     2.43  0.057  - -                  6.4083     - -.99 0.20 1  NA    - - - -
 255214 -                 2005 UQ354 15.62  0.625    4.18  0.057  - -                  8.9073     - -.99 0.87 2  -     - - - Y
 255376 -                 2005 WW117 16.5   0.930    2.80  0.057  - -                  9.1298     - -.99 0.79 2  -     - - - Y
 255487 -                 2006 AT4   15.24  0.200    4.97  0.057  - -                  4.1158     - -.99 0.47 2  -     - - - Y
 255623 -                 2006 PV25  17.27  0.405    1.05  0.20   - -                 59.2264     - -.99 0.52 2  W     - - - -
 255668 -                 2006 QC36  17.67  0.115    0.871 0.20   - -                  7.6335     - -.99 0.51 2  -     - - - Y
 255746 -                 2006 RC6   17.0   0.15     1.18  0.20   - -                  9.96       - -.99 0.20 1  -     - - - Y
 255755 -                 2006 RX27  16.39  0.230    2.22  0.10   - -                  5.8441     - -.99 0.57 2  W     - - - -
 255761 -                 2006 RM42  17.6   0.15     0.897 0.20   - -                  9.25       - -.99 0.22 1  -     - - - Y
 255767 -                 2006 RB57  16.8   0.15     1.83  0.10   - -                 19.16       - -.99 0.20 1  -     - - - Y
 255787 -                 2006 RF100 17.12  0.290    1.12  0.20   - -                  4.6576     - -.99 0.37 2  -     - - - Y
 256033 -                 2006 UJ47  17.0   0.15     1.18  0.20   - -                  0.64190    - -.99 0.08 1  -     - - - Y
 256085 -                 2006 UK207 16.83  0.385    1.28  0.20   - -                  3.7157     - -.99 0.04 1  -     - - - Y
 256114 -                 2006 UD291 16.09  0.000    1.80  0.20   - -                  7.0591     - -.99 0.67 2  -     - - - Y
 256150 -                 2006 VE34  15.89  0.370    1.93  0.21   - -                  6.5775     - -.99 0.77 2  -     - - - Y
 256207 -                 2006 VD103 17.37  1.000    1.41  0.10   - -                  6.933      - -.99 0.71 2  -     - - - Y
 256248 -                 2006 WD27  16.81  0.620    1.82  0.10   - -                 19.1481     - -.99 0.70 2  -     - - - Y
 256284 -                 2006 WJ115 16.46  0.085    2.15  0.10   - -                 13.7102     - -.99 0.72 2  -     - - - Y
 256357 -                 2006 XH57  16.48  0.675    1.50  0.20   - -                325.0675     - -.99 0.74 2  -     - - - Y
 256448 -                 2007 CR41  16.29  1.000    3.07  0.057  - -                  6.962      - -.99 0.59 2  -     - - - Y
 256635 -                 2007 VA282 17.7   0.470    0.783 0.24   - -                  4.9496     - -.99 0.64 2  -     - - - Y
 256700 -                 2008 AG3   17.2   0.15     1.05  0.21   - -                  5.1        - -.99 0.45 2  -     - - - -
 256787 -                 2008 CK23  18.37  1.000    0.574 0.24   - -                 15.8113     - -.99 0.80 2  W     - - - -
 257168 -                 2008 HA69  17.03  0.620    1.65  0.10   - -                  5.5781     - -.99 0.54 2  -     - - - Y
 257183 -                 2008 JP39  16.11  0.160    3.34  0.057  - -                  4.5551     - -.99 0.60 2  -     - - - Y
 257370 -                 2009 OR24  15.49  0.825    4.44  0.057  - -                 11.3018     - -.99 0.71 2  -     - - - Y
 257404 -                 2009 SF315 13.1   0.15    13.35  0.057  - -                  6.98       - -.99 0.60 3- -     - - - -
 257405 -                 2009 SG330 12.3   0.15    19.30  0.057  - -                  6.876      - -.99 0.22 2+ -     - - - -
 257463 -                 1992 WW6   16.4   0.15     2.21  0.10   - -                  6.3660     - -.99 0.75 2  -     - - - -
 257555 -                 1998 SM104 17.62  0.370    0.867 0.21   - -                  5.455      - -.99 0.39 2  W     - - - -
 257631 -                 1999 TK175 17.98  0.255    0.689 0.24   - -                 13.1703     - -.99 0.49 2  W     - - - -
 257689 -                 1999 VQ197 15.62  0.495    4.19  0.057  - -                  5.0906     - -.99 0.78 2  -     - - - Y
 257713 -                 1999 XL138 15.83  0.435    3.80  0.057  - -                  6.9394     - -.99 0.64 2  -     - - - Y
 257744 -                 2000 AD205 18.6   0.15     0.566 0.20   - -               -999.99999999 - -.99 0.28 -  N     - - - -
 257800 -                 2000 EO35  17.34  0.150    0.988 0.21   - -                  4.1156     - -.99 0.51 2  W     - - - -
 257803 -                 2000 EC75  16.28  0.840    1.65  0.20   - -                  6.4832     - -.99 0.30 2  W     - - - -
 257838 -                 2000 JQ66  18.25  0.43     0.701 0.18   - -                 11.1        - -.99 0.6  3  N     - - - -
 258039 -                 2001 KF41  17.0   0.15     0.966 0.3    - -                  4.5802     - -.99 0.55 2  W     - - - -
 258476 -                 2002 AN13  17.12  0.540    2.10  0.057  - -                247.0429     - -.99 0.75 2  W     - - - -
 258597 -                 2002 CJ204 13.3   0.15    12.18  0.057  - -                 11.40       - -.99 0.32 2- -     - - - -
 258643 -                 2002 EL40  17.52  0.330    0.930 0.20   - -                  4.8502     - -.99 0.79 2  W     - - - -
 258817 -                 2002 NY57  15.41  1.000    4.61  0.057  - -                113.7762     - -.99 0.60 2  -     - - - Y
 259092 -                 2002 VX102 16.49  0.000    1.50  0.20   - -                  6.925      - -.99 0.25 2  -     - - - Y
 259120 -                 2002 XM26  17.68  0.000    0.708 0.3    - -                 20.4978     - -.99 0.84 2  W     - - - -
 259124 -                 2002 XW31  16.5   0.15     2.11  0.10   - -                 38.         - -.99 0.5  1+ -     - - - Y
 259488 -                 2003 SK224 18.46  0.885    0.604 0.20   - -                  5.719      - -.99 0.60 2  W     - - - -
 259489 -                 2003 ST227 17.13  0.365    1.11  0.20   - -                  2.852      - -.99 0.42 2  -     - - - Y
 259502 -                 2003 SL284 17.97  0.495    0.690 0.24   - -                  7.3433     - -.99 0.57 2  W     - - - -
 259709 -                 2003 YP47  16.83  0.370    1.17  0.24   - -                  9.8586     - -.99 0.63 2  -     - - - Y
 259753 -                 2004 AY    16.71  0.130    1.35  0.20   - -                  6.7446     - -.99 0.60 2  W     - - - -
 259774 -                 2004 BU22  17.3   0.15     1.93  0.057  - -                  6.50       - -.99 0.18 1  -     - - - Y
 259791 -                 2004 BD59  16.45  1.000    1.48  0.21   - -                  7.0885     - -.99 0.40 2  W     - - - -
 259805 -                 2004 BW95  16.4   0.15     2.92  0.057  - -                  5.791      - -.99 0.12 1  -     - - - Y
 259868 -                 2004 CM114 17.26  0.000    0.856 0.3    - -                  6.1219     - -.99 0.74 2  -     - - - Y
 260048 -                 2004 GB82  17.16  0.370    2.06  0.057  - -                  7.3846     - -.99 0.34 2  W     - - - -
 260141 -                 2004 QT24  18.3   0.15     0.650 0.20   - -                  7.664      - -.99 0.75 3- -     - - - -
 260701 -                 2005 JV120 13.3   0.15    12.18  0.057  - -                  9.24       - -.99 0.95 3  -     - - - -
 261299 -                 2005 UK181 15.96  0.200    3.58  0.057  - -                  2.9601     - -.99 0.52 2  -     - - - Y
 261345 -                 2005 UB275 15.7   0.15     2.10  0.21   - -                  7.1        - -.99 0.7  2  -     - - - -
 261654 -                 2005 YH99  16.25  1.000    3.14  0.057  - -                  8.9244     - -.99 0.56 2  W     - - - -
 261987 -                 2006 QR29  17.17  0.625    0.997 0.24   - -                  4.8357     - -.99 0.18 2  -     - - - Y
 262064 -                 2006 RD42  16.8   0.15     1.83  0.10   - -                  5.241      - -.99 0.28 2- -     - - - Y
 262104 -                 2006 RD101 17.2   0.15     1.08  0.20   - -                  2.341      - -.99 0.18 2- -     - - - Y
 262343 -                 2006 TY54  17.43  1.000    0.888 0.24   - -                  8.183      - -.99 0.71 2  -     - - - Y
 262418 Samofalov         2006 UV61  17.01  0.385    1.07  0.24   - -                  5.8871     - -.99 0.71 2  -     - - - Y
 262623 -                 2006 WY2   18.6   0.15     0.566 0.20   - -                 16.3        - -.99 0.14 2  A     - - - -
 263394 -                 2008 DY6   18.04  0.000    0.670 0.24   - -                  8.1413     - -.99 0.65 2  -     - - - Y
 263626 -                 2008 GS42  15.41  0.980    4.62  0.057  - -                  7.2542     - -.99 0.55 2  W     - - - -
 263793 -                 2008 QE37  15.1   0.15     5.32  0.057  - -                 10.47       - 0.72 1.4  2  -     - - - Y
 263975 -                 2009 KY2   17.1   0.15     0.922 0.3    - -                  7.1657     - -.99 0.25 2  W     - - - -
 263976 -                 2009 KD5   18.4   0.15     0.621 0.20   - -                  2.664      - -.99 0.15 2+ -     - - - -
 264068 -                 2009 SQ148 13.5   0.15    11.11  0.057  - -                  9.69       - -.99 0.65 2- -     - - - -
 264157 -                 2009 YM    13.23  0.200   12.59  0.057  - -                 13.5885     - -.99 0.62 2  -     - - - Y
 264414 -                 2000 OW2   15.93  0.335    2.74  0.10   - -                  8.7892     - -.99 0.25 2  W     - - - -
 264421 -                 2000 QF204 17.68  0.290    0.789 0.24   - -                  5.822      - -.99 0.59 2  -     - - - Y
 264700 -                 2002 AB120 16.47  0.200    2.83  0.057  - -                  4.8247     - -.99 0.61 2  W     - - - -
 264835 -                 2002 QD36  17.84  0.245    0.805 0.20   - -                  7.1366     - -.99 0.45 2  W     - - - -
 264853 -                 2002 RA55  17.13  1.000    2.09  0.057  - -                  9.7369     - -.99 0.69 2  -     - - - Y
 264935 -                 2002 VW40  16.79  0.715    1.30  0.20   - -                  7.7501     - -.99 0.50 2  -     - - - Y
 264986 -                 2003 CK11  17.96  0.000    0.622 0.3    - -                  6.4436     - -.99 0.65 2  W     - - - -
 265125 -                 2003 UT134 17.35  0.415    0.920 0.24   - -                 68.6121     - -.99 0.89 2  -     - - - Y
 265164 -                 2003 WD134 18.05  0.200    0.666 0.24   - -                  5.9521     - -.99 0.46 2  -     - - - Y
 265176 -                 2003 YV8   17.19  1.000    1.08  0.20   - -                  9.9671     - -.99 0.25 2  -     - - - Y
 265178 -                 2003 YZ18  17.66  0.415    0.797 0.24   - -                  3.1392     - -.99 0.61 2  W     - - - -
 265325 -                 2004 NS24  15.85  0.230    1.96  0.21   - -                  9.5832     - -.99 0.24 2  -     - - - Y
 265542 -                 2005 OM2   16.93  0.255    1.22  0.20   - -                 14.049      - -.99 0.66 2  -     - - - Y
 265543 -                 2005 OM3   16.13  0.490    1.77  0.20   - -                  7.9556     - -.99 0.07 1  -     - - - Y
 266023 -                 2006 FG35  16.14  0.200    3.29  0.057  - -                  4.3873     - -.99 0.49 2  -     - - - Y
 266199 -                 2006 WH2   15.8   0.15     2.06  0.20   > -                 16.         > -.99 0.3  2- -     - - - -
 266229 -                 2006 XC8   16.59  1.000    1.39  0.21   - -                  4.3858     - -.99 0.70 2  -     - - - Y
 266312 -                 2007 CY37  16.33  0.910    1.57  0.21   - -                183.5462     - -.99 0.53 2  -     - - - Y
 266433 -                 2007 GM75  15.98  0.000    3.55  0.057  - -                  8.8891     - -.99 0.36 2  W     - - - -
 266516 -                 2008 EU137 17.34  0.205    0.986 0.21   - -                 51.4154     - -.99 0.34 2  -     - - - Y
 266553 -                 2008 GX32  17.11  0.575    1.59  0.10   - -                  2.9628     - -.99 0.44 2  -     - - - Y
 266780 -                 2009 SB218 16.76  0.000    1.29  0.21   - -                  5.1247     - -.99 0.09 1  W     - - - -
 266931 -                 2010 JZ119 16.27  0.15     3.10  0.057  - -                  6.08       - -.99 0.36 2  -     - - - Y
 266992 -                 2010 XR43  13.3   0.15    12.18  0.057  > -                350.         - -.99 -.99 -  -     - - - -
 267000 -                 6229 P-L   18.02  0.000    0.676 0.24   - -                 30.2948     - -.99 0.59 2  W     - - - -
 267011 -                 1994 PQ26  17.34  0.485    1.01  0.20   - -                  2.4569     - -.99 0.08 1  W     - - - -
 267024 -                 1995 XK3   17.22  0.15     0.976 0.24   - -                  5.25       - -.99 0.68 2  -     - - - Y
 267047 -                 1998 RK40  16.7   0.15     1.24  0.24   - -                  6.6976     - -.99 0.41 2  W     - - - -
 267190 -                 2000 QO200 17.13  0.635    1.57  0.10   - -                  3.5899     - -.99 0.38 2  W     - - - -
 267218 -                 2000 WS103 16.54  0.415    2.07  0.10   - -                  4.4084     - -.99 0.59 2  -     - - - Y
 267223 -                 2001 DQ8   18.0   0.15     0.746 0.20   - -                  4.11       - -.99 0.38 3- -     - - - -
